local_id country type participant_age participant_gender participant_occupation participant_occ_detail participant_education participant_edu_length participant_school_year participant_nationality hh_size hh_age_1 hh_age_2 hh_age_3 hh_age_4 hh_age_5 hh_age_6 hh_age_7 hh_age_8 hh_age_9 hh_age_10 hh_age_11 hh_age_12 hh_age_13 hh_age_14 hh_age_15 hh_age_16 hh_age_17 hh_age_18 hh_age_19 hh_age_20 class_size work_contacts work_contacts_nr work_age_1 work_age_2 work_age_3 work_age_4 work_age_5 fill_in_age fill_in_gender child_care child_care_nr child_relationship child_nationality problems day1 month1 year1 dayofweek1 work_day1 holiday1 diary_how1 diary_missed_unsp1 day2 month2 year2 dayofweek2 work_day2 holiday2 diary_how2 diary_missed_unsp2 diary_weight
541 BE 1 60 M 2 NA 7 15 NA BE 2 59 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 2 1 0.7616
542 BE 1 44 F 3 NA 7 15 NA BE 3 54 77 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 1 4 2006 6 0 1 2 1 0.87
543 BE 1 32 F 1 7 7 15 NA EU 4 4 8 32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 12 1 0 0 1 0 NA NA NA NA NA NA Y 30 3 2006 4 1 0 3 2 1 4 2006 6 0 1 2 2 2.3507
544 BE 1 31 F 1 7 7 15 NA BE 4 2 5 32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 35 0 1 0 0 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 2 4 2006 0 0 1 2 1 2.3507
547 BE 1 61 F 2 NA 4 12 NA BE 2 70 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 2 4 2006 0 0 1 3 1 0.7616
548 BE 1 66 F 3 NA 1 6 NA BE 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 27 3 2006 1 1 0 2 1 2 4 2006 0 0 1 2 1 1.4922
551 BE 1 75 F 2 NA 1 6 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 2 4 2006 0 0 1 2 1 3.9884
552 BE 1 50 M 4 NA 3 12 NA BE 3 17 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 1 1 1 NA NA NA NA NA NA N 29 3 2006 3 1 0 2 1 1 4 2006 6 0 1 2 1 0.8367
553 BE 1 55 F 2 NA 4 12 NA BE 2 76 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 28 3 2006 2 1 0 1 1 1 4 2006 6 0 1 1 1 0.9522
554 BE 1 60 F 3 NA 3 12 NA BE 2 63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 2 4 2006 0 0 1 2 1 0.7616
555 BE 1 40 M 1 7 3 12 NA BE 4 16 18 38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 1 4 2006 6 0 1 2 1 1.6599
556 BE 1 74 M 2 NA 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 1 1 3 4 2006 1 1 1 1 1 3.9884
557 BE 1 35 F 3 NA 3 12 NA BE 4 4 9 38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 1 4 2006 6 0 1 2 1 1.2112
559 BE 1 24 F 1 8 3 12 NA BE 2 46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 25 0 0 0 1 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 2 2 1 4 2006 6 0 1 2 2 1.7051
560 BE 1 51 F 1 7 7 15 NA BE 4 20 24 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 0 0 1 NA NA NA NA NA NA N 29 3 2006 3 1 0 1 1 2 4 2006 0 0 1 1 1 0.6693
562 BE 1 38 M 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 1 4 2006 6 0 1 2 2 1.3667
563 BE 1 47 M 4 NA 3 12 NA BE 2 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 28 3 2006 2 1 0 1 1 2 4 2006 0 0 1 1 1 1.7036
564 BE 1 61 M 2 NA 7 15 NA BE 2 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 3 1 1 4 2006 6 0 1 3 1 0.7616
565 BE 1 54 F 3 NA 3 12 NA BE 12 0 1 2 4 5 7 23 29 3 33 40 NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 2 1 1.0103
567 BE 1 39 F 4 NA 7 15 NA BE 5 4 11 16 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 3 4 1.3126
568 BE 1 55 F 1 7 4 12 NA BE 2 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 1 1 1 1 1 NA NA NA NA NA NA N 31 3 2006 5 1 0 1 1 1 4 2006 6 0 1 1 1 0.9522
569 BE 1 59 M 2 NA 3 12 NA BE 4 30 33 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 2 1 4 2006 6 0 1 2 2 0.5455
570 BE 1 47 F 1 5 3 12 NA BE 4 20 22 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 1 1 1.0063
571 BE 1 71 M 2 NA 2 9 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 1 1 3 4 2006 1 1 1 3 1 3.9884
574 BE 1 54 M 1 7 2 9 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 1 4 2006 6 0 1 2 1 3 4 2006 1 1 1 2 1 1.4245
576 BE 1 71 M 2 NA 7 15 NA BE 2 65 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 3 1 4 4 2006 2 1 1 3 1 2.285
577 BE 1 62 F 3 NA 7 15 NA BE 2 61 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 3 1 5 4 2006 3 1 1 2 1 0.7616
578 BE 1 60 M 2 NA 3 12 NA EU 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 1 1 6 4 2006 4 1 1 1 1 0.882
579 BE 1 21 F 5 NA 3 12 NA BE 4 19 50 51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 3 4 2006 1 1 1 2 2 0.6037
580 BE 1 18 M 5 NA 3 12 NA BE 4 14 40 45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 100 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 3 1 3 4 2006 1 1 1 3 1 0.5178
581 BE 1 62 F 3 NA 7 15 NA BE 2 70 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 4 4 2006 2 1 1 2 1 0.7616
701 BE 2 16 F 5 NA NA NA 10 BE 3 45 56 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 3 9 4 2006 0 0 1 2 3 0.5641
702 BE 2 16 M 5 NA NA NA 10 BE 6 17 23 24 49 51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28 N NA NA NA NA NA NA NA NA NA NA NA NA N 25 3 2006 6 0 0 2 3 28 3 2006 2 1 0 2 3 0.6122
703 BE 2 12 F 5 NA NA NA 6 BE 4 16 45 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 8 4 2006 6 0 1 2 2 0.5116
704 BE 2 15 F 5 NA NA NA 9 BE 5 6 13 38 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17 N NA NA NA NA NA NA NA NA NA NA NA NA N 26 3 2006 0 0 0 1 1 27 3 2006 1 1 0 1 3 0.6122
706 BE 2 13 M 5 NA NA NA 7 BE 4 17 39 46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20 N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 2 1 4 2006 6 0 1 2 3 0.5116
709 BE 2 15 F 5 NA NA NA 9 BE 4 19 37 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 24 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.5178
710 BE 2 16 M 5 NA NA NA 10 OT 7 5 13 17 19 39 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18 N NA NA NA NA NA NA NA NA NA NA NA NA N 26 3 2006 0 0 0 1 1 27 3 2006 1 1 0 2 4 0.6122
711 BE 2 10 F 5 NA NA NA 4 BE 4 45 47 68 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 3 1 5 4 2006 3 1 1 3 3 0.5116
712 BE 2 12 F 5 NA NA NA 6 BE 6 3 8 10 31 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23 N NA NA NA NA NA NA NA NA NA NA NA NA N 26 3 2006 0 0 0 1 1 27 3 2006 1 1 0 1 1 1.0819
716 BE 2 17 M 5 NA NA NA 11 BE 4 14 45 47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 3 2 4 2006 0 0 1 2 3 0.5178
719 BE 2 12 M 5 NA NA NA 6 BE 3 42 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 1 8 4 2006 6 0 1 2 1 0.6754
721 BE 2 16 F 5 NA NA NA 10 BE 5 10 21 42 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 2 9 4 2006 0 0 1 2 3 0.6122
722 BE 2 9 M 5 NA NA NA 3 BE 3 40 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23 N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 1 1 5 4 2006 3 1 1 2 1 0.3243
723 BE 2 14 M 5 NA NA NA 8 BE 4 12 41 47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 9 4 2006 0 0 1 3 2 0.5116
725 BE 2 16 M 5 NA NA NA 10 BE 3 19 45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 9 4 2006 0 0 1 2 1 0.5641
727 BE 2 13 M 5 NA NA NA 7 BE 4 12 40 46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 3 1 9 4 2006 0 0 1 2 1 0.5116
730 BE 2 11 M 5 NA NA NA 5 BE 4 8 29 41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14 N NA NA NA NA NA NA NA NA NA NA NA NA N 12 4 2006 3 1 1 2 2 15 4 2006 6 0 1 2 2 0.5116
732 BE 2 17 F 5 NA NA NA 11 BE 7 6 8 15 18 38 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16 Y 50 0 0 1 0 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 3 8 4 2006 6 0 1 2 1 0.6122
733 BE 2 17 M 5 NA NA NA 11 BE 6 11 14 16 46 46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 2 0.6122
736 BE 2 17 M 5 NA NA NA 11 BE 4 14 46 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 1 9 4 2006 0 0 1 2 1 0.5178
737 BE 2 13 M 5 NA NA NA 7 BE 4 17 17 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 1 1 11 4 2006 2 1 1 1 1 0.5116
738 BE 2 14 M 5 NA NA NA 8 BE 5 17 21 45 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 1 2 9 4 2006 0 0 1 1 2 1.0819
739 BE 1 41 F 6 NA 3 12 NA BE 3 9 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 2 3 11 4 2006 2 1 1 1 3 0.87
740 BE 2 9 M 5 NA NA NA 3 BE 4 7 34 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27 N NA NA NA NA NA NA NA NA NA NA NA NA N 8 4 2006 6 0 1 3 1 12 4 2006 3 1 1 3 1 0.4368
742 BE 2 11 M 5 NA NA NA 5 BE 2 38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 24 N NA NA NA NA NA NA NA NA NA NA NA NA Y 9 4 2006 0 0 1 2 2 11 4 2006 2 1 1 2 2 0.3986
743 BE 2 11 M 5 NA NA NA 5 BE 5 17 22 45 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12 N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 2 1 11 4 2006 2 1 1 2 1 1.0819
746 BE 2 5 F 5 NA NA NA -1 BE 4 2 35 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18 N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 1 1 11 4 2006 2 1 1 2 1 0.4368
747 BE 2 11 M 5 NA NA NA 5 BE 5 11 15 40 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 2 1 11 4 2006 2 1 1 2 3 1.0819
748 BE 2 11 M 5 NA NA NA 5 BE 3 32 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 8 4 2006 6 0 1 2 1 0.6754
749 BE 2 9 F 5 NA NA NA 3 BE 4 9 37 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23 N NA NA NA NA NA NA NA NA NA NA NA NA N 9 4 2006 0 0 1 3 2 10 4 2006 1 1 1 3 3 0.4368
750 BE 2 16 M 5 NA NA NA 10 BE 3 14 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19 N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 3 4 2006 1 1 1 2 3 0.5641
752 BE 2 13 F 5 NA NA NA 7 BE 3 40 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 1 0.6754
753 BE 2 11 M 5 NA NA NA 5 BE 4 9 34 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 8 4 2006 6 0 1 2 2 0.5116
754 BE 2 17 M 5 NA NA NA 11 BE 4 8 40 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 1 8 4 2006 6 0 1 2 1 0.5178
756 BE 2 12 M 5 NA NA NA 6 BE 4 10 35 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19 N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 2 0.5116
757 BE 2 15 F 5 NA NA NA 9 BE 3 40 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 8 4 2006 6 0 1 2 1 0.5641
758 BE 2 12 M 5 NA NA NA 6 BE 5 10 14 36 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17 N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 3 1.0819
759 BE 2 16 F 5 NA NA NA 10 BE 4 14 38 41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22 N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 7 4 2006 5 1 1 2 3 0.5178
760 BE 2 17 M 5 NA NA NA 11 BE 3 49 51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10 N NA NA NA NA NA NA NA NA NA NA NA NA N 4 4 2006 2 1 1 2 1 8 4 2006 6 0 1 2 1 0.5641
761 BE 2 13 M 5 NA NA NA 7 BE 3 15 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20 N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 4 4 2006 2 1 1 2 2 0.6754
762 BE 2 16 F 5 NA NA NA 10 BE 4 14 42 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 2 0.5178
763 BE 2 14 M 5 NA NA NA 8 BE 4 12 36 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22 N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 3 4 2006 1 1 1 2 2 0.5116
764 BE 2 16 F 5 NA NA NA 10 BE 4 4 36 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13 N NA NA NA NA NA NA NA NA NA NA NA NA N 24 4 2006 1 1 0 2 1 29 4 2006 6 0 0 2 1 0.5178
765 BE 2 11 M 5 NA NA NA 5 BE 3 8 33 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17 N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 2 0.6754
766 BE 2 16 F 5 NA NA NA 10 BE 4 14 47 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 N NA NA NA NA NA NA NA NA NA NA NA NA N 10 4 2006 1 1 1 1 1 16 4 2006 0 0 1 2 2 0.5178
767 BE 2 16 F 5 NA NA NA 10 BE 5 10 12 41 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 2 0.6122
768 BE 2 13 M 5 NA NA NA 7 BE 4 11 38 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21 N NA NA NA NA NA NA NA NA NA NA NA NA N 7 4 2006 5 1 1 2 2 8 4 2006 6 0 1 2 2 0.5116
769 BE 2 15 M 5 NA NA NA 9 BE 4 13 40 41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20 N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 2 4 4 2006 2 1 1 2 3 0.5178
770 BE 2 10 M 5 NA NA NA 4 BE 2 32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 1 1 0.3986
771 BE 2 13 M 5 NA NA NA 7 BE 3 11 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18 N NA NA NA NA NA NA NA NA NA NA NA NA N 7 4 2006 5 1 1 2 2 9 4 2006 0 0 1 2 2 0.6754
772 BE 2 17 M 5 NA NA NA 11 BE 4 15 42 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21 N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.5178
773 BE 2 11 M 5 NA NA NA 5 BE 3 9 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22 N NA NA NA NA NA NA NA NA NA NA NA NA N 1 4 2006 6 0 1 2 2 5 4 2006 3 1 1 2 2 0.6754
774 BE 2 13 M 5 NA NA NA 7 BE 2 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22 N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 8 4 2006 6 0 1 2 2 0.3986
801 BE 3 7 F 1 7 7 15 NA BE 4 7 42 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 42 F Y 2 1 BE N 25 3 2006 6 0 0 2 1 29 3 2006 3 1 0 2 2 0.4368
802 BE 3 5 M 1 6 7 15 NA BE 4 10 38 38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 38 M Y 2 2 BE Y 31 3 2006 5 1 0 2 3 1 4 2006 6 0 1 1 1 0.4368
803 BE 3 1 M 3 NA 3 12 NA BE 3 24 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 24 F N NA 1 BE N 5 4 2006 3 1 1 2 1 9 4 2006 0 0 1 1 1 0.3006
804 BE 3 5 F 1 7 7 15 NA BE 4 2 31 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 31 F Y 3 1 BE N 2 4 2006 0 0 1 2 4 4 4 2006 2 1 1 1 1 0.4368
805 BE 3 4 M 1 8 4 12 NA EU 2 38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 36 M Y 1 2 BE N 6 4 2006 4 1 1 1 1 9 4 2006 0 0 1 1 4 0.3798
806 BE 3 7 F 1 7 7 15 NA EU 3 42 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 43 F Y 3 1 BE N 8 4 2006 6 0 1 2 1 11 4 2006 2 1 1 2 1 0.3243
807 BE 3 3 F 1 7 7 15 NA BE 3 30 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 31 F Y 2 1 BE N 5 4 2006 3 1 1 1 1 9 4 2006 0 0 1 3 1 0.3006
808 BE 3 5 F 6 NA 3 12 NA BE 4 2 28 28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28 F Y 3 1 BE N 5 4 2006 3 1 1 2 1 9 4 2006 0 0 1 2 1 0.4368
810 BE 3 5 M 1 7 7 15 NA BE 3 38 38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 38 F Y 3 1 BE Y 5 4 2006 3 1 1 3 2 8 4 2006 6 0 1 3 1 0.3243
811 BE 2 9 F 5 NA NA NA 3 BE 3 25 61 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 9 4 2006 0 0 1 1 1 0.3243
813 BE 3 7 M 1 7 3 12 NA BE 4 36 33 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 36 M Y 3 2 BE N 6 4 2006 4 1 1 2 3 9 4 2006 0 0 1 2 3 0.4368
816 BE 3 3 M 4 NA 7 15 NA EU 3 39 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 49 F Y 2 1 BE N 5 4 2006 3 1 1 1 1 9 4 2006 0 0 1 2 1 0.3006
822 BE 3 7 F 4 NA 4 12 NA BE 3 29 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 37 F N NA 1 BE N 9 4 2006 0 0 1 1 4 11 4 2006 2 1 1 1 3 0.3243
824 BE 3 3 F 4 NA 7 15 NA BE 4 9 34 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 39 F Y 3 1 BE N 8 4 2006 6 0 1 2 2 11 4 2006 2 1 1 2 2 0.8495
825 BE 3 8 M 1 7 7 15 NA EU 5 4 10 38 41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 41 M Y 3 2 EU N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 2 1.1573
826 BE 3 4 F 1 5 7 15 NA BE 4 0 33 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 33 F Y 3 1 BE N 9 4 2006 0 0 1 1 1 11 4 2006 2 1 1 1 1 0.8495
